Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"popup = executeJavaScript(""return document.getElementById('example-modal-sizes-title-lg') ? document.getElementById('example-modal-sizes-title-lg').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:06,20-02-2026 14:47:06,"0,032s",PASSED
"formSubmitted = popup.equals(""Thanks for submitting the form"")",Chrome 144.0.0.0,,,20-02-2026 14:47:06,20-02-2026 14:47:06,"0,000s",PASSED
"shouldPass = ExpectedResult.equals(""PASS"")",Chrome 144.0.0.0,,,20-02-2026 14:47:06,20-02-2026 14:47:06,"0,000s",PASSED
"if (Scenario.startsWith(""TC008""))",Chrome 144.0.0.0,,,20-02-2026 14:47:06,20-02-2026 14:47:06,"0,001s",PASSED
takeScreenshot(),Chrome 144.0.0.0,,,20-02-2026 14:47:06,20-02-2026 14:47:06,"0,226s",PASSED
if (formSubmitted == shouldPass),Chrome 144.0.0.0,,,20-02-2026 14:47:06,20-02-2026 14:47:06,"0,004s",PASSED
if (formSubmitted),Chrome 144.0.0.0,,,20-02-2026 14:47:06,20-02-2026 14:47:06,"0,001s",PASSED
delay(3),Chrome 144.0.0.0,,,20-02-2026 14:47:06,20-02-2026 14:47:09,"3,006s",PASSED
closeBrowser(),Chrome 144.0.0.0,,,20-02-2026 14:47:09,20-02-2026 14:47:10,"0,527s",PASSED
,,,,,,,
Test Cases/TC_StudentForm_DDT,Chrome 144.0.0.0,DDT Student Form - runs all rows from Student Data Scenario.csv,,20-02-2026 14:47:10,20-02-2026 14:47:22,"12,589s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 14:47:10,20-02-2026 14:47:11,"1,042s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 14:47:11,20-02-2026 14:47:13,"2,036s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 14:47:13,20-02-2026 14:47:13,"0,062s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 14:47:13,20-02-2026 14:47:13,"0,017s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 14:47:13,20-02-2026 14:47:13,"0,105s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 14:47:13,20-02-2026 14:47:13,"0,135s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 14:47:13,20-02-2026 14:47:14,"0,656s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:14,20-02-2026 14:47:15,"1,015s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 14:47:15,20-02-2026 14:47:15,"0,501s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 14:47:15,20-02-2026 14:47:15,"0,040s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 14:47:15,20-02-2026 14:47:15,"0,059s",PASSED
if (FirstName),Chrome 144.0.0.0,,,20-02-2026 14:47:15,20-02-2026 14:47:16,"0,427s",PASSED
if (LastName),Chrome 144.0.0.0,,,20-02-2026 14:47:16,20-02-2026 14:47:16,"0,375s",PASSED
if (StudentEmail),Chrome 144.0.0.0,,,20-02-2026 14:47:16,20-02-2026 14:47:17,"0,403s",PASSED
"if (!(Scenario.startsWith(""TC005"")))",Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,022s",PASSED
if (MobileNumber),Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,293s",PASSED
"if (Scenario.startsWith(""TC009""))",Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,000s",PASSED
"dobParts = DateOfBirth.split(""-"")",Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,001s",PASSED
dobYear = dobParts[0],Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,000s",PASSED
dobMonth = String.valueOf(Integer.parseInt(dobParts[1]) - 1),Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,001s",PASSED
dobDay = String.valueOf(Integer.parseInt(dobParts[2])),Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,000s",PASSED
"executeJavaScript(""document.getElementById('dateOfBirthInput').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,122s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__year-select').value='"" + dobYear + ""'; document.querySelector('.react-datepicker__year-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,079s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__month-select').value='"" + dobMonth + ""'; document.querySelector('.react-datepicker__month-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,068s",PASSED
"executeJavaScript(""var days=document.querySelectorAll('.react-datepicker__day:not(.react-datepicker__day--outside-month)'); for(var d of days){if(d.textContent.trim()==='"" + dobDay + ""'){d.click();break;}}"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:17,"0,055s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:17,20-02-2026 14:47:18,"1,006s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Subjects_subjectsInput""), ""A"")",Chrome 144.0.0.0,,,20-02-2026 14:47:18,20-02-2026 14:47:19,"0,426s",PASSED
"executeJavaScript(""document.querySelector('[id^=react-select-2-option]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:19,20-02-2026 14:47:19,"0,046s",PASSED
"executeJavaScript(""document.querySelector('label[for=hobbies-checkbox-3]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:19,20-02-2026 14:47:19,"0,031s",PASSED
"uploadFile(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Select picture_uploadPicture""), getProjectDir() + ""/Data Files/student_photo.jpg"")",Chrome 144.0.0.0,,,20-02-2026 14:47:19,20-02-2026 14:47:19,"0,095s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), 3)",Chrome 144.0.0.0,,,20-02-2026 14:47:19,20-02-2026 14:47:19,"0,083s",PASSED
if (CurrentAddress),Chrome 144.0.0.0,,,20-02-2026 14:47:19,20-02-2026 14:47:19,"0,286s",PASSED
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:19,20-02-2026 14:47:19,"0,017s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:19,20-02-2026 14:47:20,"1,006s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:20,20-02-2026 14:47:20,"0,044s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:20,20-02-2026 14:47:21,"1,007s",PASSED
"if (Scenario.startsWith(""TC007""))",Chrome 144.0.0.0,,,20-02-2026 14:47:21,20-02-2026 14:47:22,"0,970s",PASSED
,,,,,,,
Test Cases/TC_StudentForm_DDT,Chrome 144.0.0.0,DDT Student Form - runs all rows from Student Data Scenario.csv,,20-02-2026 14:47:22,20-02-2026 14:47:42,"19,273s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 14:47:22,20-02-2026 14:47:23,"1,090s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 14:47:23,20-02-2026 14:47:27,"3,671s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 14:47:27,20-02-2026 14:47:27,"0,065s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 14:47:27,20-02-2026 14:47:27,"0,023s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 14:47:27,20-02-2026 14:47:27,"0,183s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 14:47:27,20-02-2026 14:47:28,"0,524s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 14:47:28,20-02-2026 14:47:28,"0,159s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:28,20-02-2026 14:47:29,"1,015s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 14:47:29,20-02-2026 14:47:29,"0,147s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 14:47:29,20-02-2026 14:47:29,"0,038s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 14:47:29,20-02-2026 14:47:29,"0,083s",PASSED
if (FirstName),Chrome 144.0.0.0,,,20-02-2026 14:47:29,20-02-2026 14:47:30,"0,401s",PASSED
if (LastName),Chrome 144.0.0.0,,,20-02-2026 14:47:30,20-02-2026 14:47:30,"0,277s",PASSED
if (StudentEmail),Chrome 144.0.0.0,,,20-02-2026 14:47:30,20-02-2026 14:47:30,"0,333s",PASSED
"if (!(Scenario.startsWith(""TC005"")))",Chrome 144.0.0.0,,,20-02-2026 14:47:30,20-02-2026 14:47:30,"0,024s",PASSED
if (MobileNumber),Chrome 144.0.0.0,,,20-02-2026 14:47:30,20-02-2026 14:47:31,"0,317s",PASSED
"if (Scenario.startsWith(""TC009""))",Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:31,"0,001s",PASSED
"dobParts = DateOfBirth.split(""-"")",Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:31,"0,001s",PASSED
dobYear = dobParts[0],Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:31,"0,001s",PASSED
dobMonth = String.valueOf(Integer.parseInt(dobParts[1]) - 1),Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:31,"0,001s",PASSED
dobDay = String.valueOf(Integer.parseInt(dobParts[2])),Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:31,"0,001s",PASSED
"executeJavaScript(""document.getElementById('dateOfBirthInput').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:31,"0,076s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__year-select').value='"" + dobYear + ""'; document.querySelector('.react-datepicker__year-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:31,"0,055s",PASSED
"executeJavaScript(""document.querySelector('.react-datepicker__month-select').value='"" + dobMonth + ""'; document.querySelector('.react-datepicker__month-select').dispatchEvent(new Event('change',{bubbles:true}));"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:31,"0,047s",PASSED
"executeJavaScript(""var days=document.querySelectorAll('.react-datepicker__day:not(.react-datepicker__day--outside-month)'); for(var d of days){if(d.textContent.trim()==='"" + dobDay + ""'){d.click();break;}}"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:31,"0,052s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:31,20-02-2026 14:47:32,"1,018s",PASSED
"setText(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Subjects_subjectsInput""), ""A"")",Chrome 144.0.0.0,,,20-02-2026 14:47:32,20-02-2026 14:47:32,"0,286s",PASSED
"executeJavaScript(""document.querySelector('[id^=react-select-2-option]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:32,20-02-2026 14:47:32,"0,036s",PASSED
"executeJavaScript(""document.querySelector('label[for=hobbies-checkbox-3]').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:32,20-02-2026 14:47:32,"0,027s",PASSED
"uploadFile(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/input_Select picture_uploadPicture""), getProjectDir() + ""/Data Files/student_photo.jpg"")",Chrome 144.0.0.0,,,20-02-2026 14:47:32,20-02-2026 14:47:32,"0,105s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/textarea_Current Address_currentAddress""), 3)",Chrome 144.0.0.0,,,20-02-2026 14:47:32,20-02-2026 14:47:33,"0,069s",PASSED
if (CurrentAddress),Chrome 144.0.0.0,,,20-02-2026 14:47:33,20-02-2026 14:47:33,"0,247s",PASSED
"executeJavaScript(""window.scrollBy(0, 300)"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:33,20-02-2026 14:47:33,"0,020s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:33,20-02-2026 14:47:34,"1,011s",PASSED
"executeJavaScript(""var ads=document.querySelectorAll('.ad-container,.close-button,#adplus-anchor,[id*=google_ads],[class*=adsbygoogle]'); ads.forEach(function(a){a.remove();});"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:34,20-02-2026 14:47:34,"0,024s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:34,20-02-2026 14:47:35,"1,013s",PASSED
"if (Scenario.startsWith(""TC007""))",Chrome 144.0.0.0,,,20-02-2026 14:47:35,20-02-2026 14:47:35,"0,002s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 14:47:35,20-02-2026 14:47:35,"0,152s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_state_container""))",Chrome 144.0.0.0,,,20-02-2026 14:47:35,20-02-2026 14:47:35,"0,164s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:35,20-02-2026 14:47:36,"1,017s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 14:47:36,20-02-2026 14:47:36,"0,048s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-3-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(State))",Chrome 144.0.0.0,,,20-02-2026 14:47:36,20-02-2026 14:47:36,"0,034s",PASSED
delay(2),Chrome 144.0.0.0,,,20-02-2026 14:47:36,20-02-2026 14:47:38,"2,012s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""), 3)",Chrome 144.0.0.0,,,20-02-2026 14:47:38,20-02-2026 14:47:38,"0,113s",PASSED
"click(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/div_city_container""))",Chrome 144.0.0.0,,,20-02-2026 14:47:38,20-02-2026 14:47:39,"0,169s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:39,20-02-2026 14:47:40,"1,017s",PASSED
"for ([i = 0, i < 10, (i++)])",Chrome 144.0.0.0,,,20-02-2026 14:47:40,20-02-2026 14:47:40,"0,057s",PASSED
"executeJavaScript(""var o=document.querySelectorAll('[id^=react-select-4-option]'); for(var i=0;i<o.length;i++){if(o[i].innerText.trim()===arguments[0]){o[i].click();break;}}"", Arrays.asList(City))",Chrome 144.0.0.0,,,20-02-2026 14:47:40,20-02-2026 14:47:40,"0,043s",PASSED
"executeJavaScript(""document.getElementById('submit').click();"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:40,20-02-2026 14:47:40,"0,051s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:40,20-02-2026 14:47:41,"1,011s",PASSED
"popup = executeJavaScript(""return document.getElementById('example-modal-sizes-title-lg') ? document.getElementById('example-modal-sizes-title-lg').innerText.trim() : '';"", null)",Chrome 144.0.0.0,,,20-02-2026 14:47:41,20-02-2026 14:47:41,"0,028s",PASSED
"formSubmitted = popup.equals(""Thanks for submitting the form"")",Chrome 144.0.0.0,,,20-02-2026 14:47:41,20-02-2026 14:47:41,"0,002s",PASSED
"shouldPass = ExpectedResult.equals(""PASS"")",Chrome 144.0.0.0,,,20-02-2026 14:47:41,20-02-2026 14:47:41,"0,001s",PASSED
"if (Scenario.startsWith(""TC008""))",Chrome 144.0.0.0,,,20-02-2026 14:47:41,20-02-2026 14:47:42,"0,836s",PASSED
,,,,,,,
Test Cases/TC_StudentForm_DDT,Chrome 144.0.0.0,DDT Student Form - runs all rows from Student Data Scenario.csv,,20-02-2026 14:47:42,20-02-2026 14:47:50,"8,514s",PASSED
"openBrowser("""")",Chrome 144.0.0.0,,,20-02-2026 14:47:42,20-02-2026 14:47:43,"1,248s",PASSED
"navigateToUrl(""https://demoqa.com/"")",Chrome 144.0.0.0,,,20-02-2026 14:47:43,20-02-2026 14:47:47,"3,837s",PASSED
maximizeWindow(),Chrome 144.0.0.0,,,20-02-2026 14:47:47,20-02-2026 14:47:47,"0,106s",PASSED
waitForPageLoad(10),Chrome 144.0.0.0,,,20-02-2026 14:47:47,20-02-2026 14:47:47,"0,021s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""), 5)",Chrome 144.0.0.0,,,20-02-2026 14:47:47,20-02-2026 14:47:47,"0,276s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/card_elements""))))",Chrome 144.0.0.0,,,20-02-2026 14:47:47,20-02-2026 14:47:48,"0,653s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_forms""))))",Chrome 144.0.0.0,,,20-02-2026 14:47:48,20-02-2026 14:47:48,"0,129s",PASSED
delay(1),Chrome 144.0.0.0,,,20-02-2026 14:47:48,20-02-2026 14:47:49,"1,018s",PASSED
"executeJavaScript(""arguments[0].click();"", Arrays.asList(findWebElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/menu_practiceForm""))))",Chrome 144.0.0.0,,,20-02-2026 14:47:49,20-02-2026 14:47:49,"0,114s",PASSED
waitForPageLoad(5),Chrome 144.0.0.0,,,20-02-2026 14:47:49,20-02-2026 14:47:49,"0,023s",PASSED
"scrollToElement(findTestObject(""Object Repository/Take Home Test/Page_DEMOQA/label_Male_custom-control-label""), 1)",Chrome 144.0.0.0,,,20-02-2026 14:47:49,20-02-2026 14:47:49,"0,063s",PASSED
if (FirstName),Chrome 144.0.0.0,,,20-02-2026 14:47:49,20-02-2026 14:47:49,"0,000s",PASSED
if (LastName),Chrome 144.0.0.0,,,20-02-2026 14:47:49,20-02-2026 14:47:49,"0,001s",PASSED
if (StudentEmail),Chrome 144.0.0.0,,,20-02-2026 14:47:49,20-02-2026 14:47:49,"0,000s",PASSED
"if (!(Scenario.startsWith(""TC005"")))",Chrome 144.0.0.0,,,20-02-2026 14:47:49,20-02-2026 14:47:49,"0,031s",PASSED
if (MobileNumber),Chrome 144.0.0.0,,,20-02-2026 14:47:49,20-02-2026 14:47:49,"0,001s",PASSED
"if (Scenario.startsWith(""TC009""))",Chrome 144.0.0.0,,,20-02-2026 14:47:49,20-02-2026 14:47:50,"0,878s",PASSED
